candidate_id	ion_resname	target_atom	representative_time_ps	window_id	target_distance_nm	status	path
LiD3-Flex	LIT	241	16660.000	pull		grompp_failed	/root/LiSPER_remote/LiSPER_8cand_LiCl/systems/LiD3-Flex/gromacs/umbrella_sampling_binding_site_v2/pull
