candidate_id	ion_resname	target_atom	representative_time_ps	window_id	target_distance_nm	status	path
LiN3-Core	LIT	199	19330.000	000	0.7110	complete	/root/LiSPER_remote/LiSPER_8cand_LiCl/systems/LiN3-Core/gromacs/umbrella_sampling/window_000_0.71nm
